YEAR,MO,DY,WD10M,WS50M,PS,WS10M,WD50M,RH2M,PRECTOTCORR,T2M,T2MDEW,TS,ALLSKY_SFC_UV_INDEX
2021,6,19,184.81,4.34,96.92,3.29,186.12,35.56,0.0,30.91,11.26,32.55,2.16
2021,6,20,177.94,5.59,96.66,4.3,179.38,28.44,0.0,32.07,9.19,33.48,1.81
2021,6,21,144.62,6.98,96.49,5.18,147.19,32.06,0.31,31.34,10.43,32.03,2.12
2021,6,22,112.0,5.37,96.44,3.89,114.69,33.19,0.0,31.71,10.16,33.57,2.16
2021,6,23,129.81,5.59,96.69,4.4,133.94,42.06,0.0,30.97,12.52,32.82,1.87
2021,6,24,95.25,5.15,97.03,3.93,97.81,40.75,0.0,30.76,13.06,33.3,2.13
2021,6,25,147.12,4.66,96.98,3.41,150.88,35.62,0.0,31.3,11.51,32.97,1.74
2021,6,26,131.44,5.03,96.76,3.73,134.31,34.06,0.01,30.85,11.63,32.14,1.62
2021,6,27,141.62,4.96,96.62,3.49,143.56,32.06,0.0,31.23,9.54,32.2,1.48
2021,6,28,166.88,4.63,96.69,3.55,168.81,27.81,0.08,32.5,9.12,33.33,1.52
2021,6,29,188.56,6.05,96.7,4.63,189.75,26.12,0.0,34.48,8.17,35.17,1.62
2021,6,30,176.06,6.21,96.77,4.52,177.0,27.56,0.0,34.29,9.69,35.04,1.7
2021,7,1,178.5,5.76,96.79,4.23,180.75,23.44,0.0,34.93,7.37,36.34,2.41
2021,7,2,173.12,5.66,96.84,4.51,174.12,29.62,0.0,32.64,8.42,34.45,2.47
2021,7,3,140.81,3.25,96.87,2.49,144.12,28.44,0.0,32.15,8.96,34.59,2.39
2021,7,4,188.06,6.95,96.62,5.22,188.62,25.62,0.0,34.63,8.15,35.94,2.34
2021,7,5,164.94,4.94,96.71,3.64,176.69,25.12,0.0,33.23,7.81,35.95,2.57
2021,7,6,178.19,4.23,96.61,3.22,182.25,37.12,0.0,32.9,12.87,35.8,2.43
2021,7,7,141.94,3.92,96.69,3.41,142.75,36.75,0.0,31.08,12.55,34.51,2.44
2021,7,8,157.44,3.87,97.03,3.22,158.06,37.62,0.02,30.59,11.69,33.35,2.41
2021,7,9,98.06,3.91,97.13,3.02,98.88,34.12,0.0,31.19,11.73,34.12,2.32
2021,7,10,153.12,4.07,96.83,3.02,157.44,34.44,0.0,33.31,12.65,36.05,2.52
2021,7,11,40.88,5.86,96.92,4.36,69.31,28.31,0.0,31.3,8.17,33.58,2.63
2021,7,12,212.31,4.9,96.72,3.64,216.56,26.88,0.0,34.12,9.48,36.25,2.39
2021,7,13,176.06,6.99,96.43,5.47,177.81,24.19,0.01,34.72,8.6,36.49,2.15
2021,7,14,50.06,6.71,96.87,5.89,48.31,41.56,0.0,27.51,12.38,31.12,2.48
2021,7,15,90.62,4.93,96.96,4.22,89.75,38.31,0.01,27.24,10.77,30.81,2.39
2021,7,16,53.44,4.05,96.8,3.58,64.06,44.06,0.0,28.62,13.72,32.26,2.49
2021,7,17,284.81,6.79,96.78,5.54,283.56,39.94,0.0,27.35,11.12,30.15,2.55
2021,7,18,244.75,7.55,96.49,5.79,259.19,43.75,0.01,26.5,11.66,28.93,2.32
2021,7,19,215.31,4.81,96.46,3.62,228.12,36.62,0.0,28.15,10.25,31.37,2.27
2021,7,20,129.56,2.95,96.73,2.38,141.69,42.12,0.0,29.25,13.45,33.52,2.39
2021,7,21,63.94,2.98,97.03,2.48,58.5,40.25,0.0,29.96,12.82,33.97,2.55
2021,7,22,61.19,4.21,97.11,3.31,58.88,35.38,0.0,29.33,10.49,32.47,2.55
2021,7,23,177.0,3.75,96.9,3.02,178.06,33.81,0.0,29.98,10.08,33.3,2.59
2021,7,24,190.38,5.29,96.75,3.99,192.75,30.44,0.0,30.95,9.29,33.54,2.52
2021,7,25,188.19,5.72,96.6,4.27,189.94,33.88,0.0,31.55,10.52,33.82,2.36
2021,7,26,179.25,4.97,96.65,3.93,180.5,37.25,0.0,31.31,11.23,33.65,2.35
2021,7,27,101.31,3.96,96.88,3.43,102.81,45.25,0.0,28.93,12.99,32.17,2.23
2021,7,28,142.88,3.85,96.89,2.97,144.06,44.25,0.0,28.19,11.08,31.18,2.2
2021,7,29,197.5,5.26,96.83,3.82,198.88,27.81,0.0,31.23,6.69,33.27,2.33
2021,7,30,229.19,4.97,96.69,3.45,232.06,21.31,0.0,34.44,6.83,36.14,2.28
2021,7,31,259.31,6.05,96.5,4.43,260.12,16.44,0.0,36.41,5.57,37.29,1.99
2021,8,1,213.44,6.62,96.52,5.0,213.81,19.44,0.0,35.23,5.35,36.58,2.24
2021,8,2,94.56,5.57,96.69,4.38,95.69,38.44,0.0,30.93,13.61,33.76,2.3
2021,8,3,160.19,5.52,96.69,4.05,161.19,38.69,0.0,32.52,12.47,34.65,2.21
2021,8,4,192.94,6.09,96.64,4.45,192.62,30.0,0.0,33.91,7.87,35.13,2.32
2021,8,5,102.81,5.63,96.68,4.52,104.44,40.62,0.0,31.03,14.21,33.57,2.18
2021,8,6,142.75,4.51,96.52,3.68,146.5,36.25,0.0,31.31,11.86,34.23,2.23
2021,8,7,180.38,5.3,96.36,3.98,182.44,38.56,0.0,32.21,12.73,34.4,2.11
2021,8,8,174.88,3.66,96.6,2.87,177.56,35.69,0.0,33.83,12.9,36.15,2.15
2021,8,9,145.38,3.89,97.03,2.89,146.62,42.0,0.0,33.63,14.07,36.24,2.24
2021,8,10,202.44,4.05,97.13,3.05,202.69,20.94,0.0,35.45,7.57,36.5,2.23
2021,8,11,254.06,4.49,97.04,3.31,255.12,15.69,0.0,37.14,5.05,38.08,2.2
2021,8,12,190.56,4.65,97.07,3.09,189.25,19.12,0.0,35.88,6.79,37.19,2.0
2021,8,13,178.69,3.46,97.2,2.84,179.88,27.0,0.0,34.56,10.6,36.1,1.92
2021,8,14,127.0,3.32,97.11,3.04,128.62,38.56,0.02,32.15,14.49,35.05,1.94
2021,8,15,156.94,2.73,96.99,2.34,155.94,37.0,0.01,31.59,13.4,35.12,2.04
2021,8,16,155.69,3.3,96.87,2.48,153.25,31.5,0.0,32.13,11.07,35.48,2.12
2021,8,17,225.56,3.36,96.78,2.52,230.38,31.12,2.48,33.75,12.05,36.53,2.06
2021,8,18,103.19,4.09,96.75,3.02,106.81,39.0,0.02,31.37,14.33,33.95,2.02
2021,8,19,132.38,3.41,96.77,2.84,135.81,52.31,6.52,28.86,17.33,32.0,2.12
2021,8,20,184.38,2.38,96.75,1.77,188.88,49.25,0.41,30.1,16.95,31.84,1.9
2021,8,21,62.38,3.8,96.98,3.05,58.19,50.38,0.16,30.07,17.62,32.96,1.99
2021,8,22,67.75,4.39,97.14,3.2,65.62,47.44,0.01,28.26,14.29,31.01,2.23
2021,8,23,151.62,4.08,96.99,2.98,149.88,40.5,0.0,28.44,12.04,30.53,2.09
2021,8,24,218.44,4.24,96.65,2.98,222.44,36.25,0.59,30.98,12.94,32.66,2.01
2021,8,25,263.56,5.46,96.52,3.49,264.38,28.69,0.0,32.38,10.89,33.46,1.71
2021,8,26,223.12,7.03,96.55,5.08,223.62,27.06,0.03,32.2,9.05,33.31,1.6
2021,8,27,101.0,3.52,96.68,2.87,103.06,50.69,0.79,29.37,16.28,32.33,1.91
2021,8,28,187.19,3.27,96.6,2.37,188.38,41.56,0.02,30.42,12.4,32.72,2.05
2021,8,29,183.75,3.7,96.52,2.49,179.56,42.38,3.74,29.3,14.32,31.06,1.64
2021,8,30,164.56,3.91,96.7,2.88,168.62,50.12,0.06,28.22,15.25,30.44,1.84
2021,8,31,161.0,3.7,96.86,2.93,164.0,53.44,0.52,28.96,16.51,30.82,1.59
2021,9,1,97.56,4.4,96.99,3.58,98.88,52.75,0.15,28.72,16.8,30.87,1.38
2021,9,2,104.06,4.66,97.09,3.68,104.88,57.5,0.13,28.15,17.52,30.13,1.68
2021,9,3,166.38,3.54,96.89,2.58,168.94,60.31,0.46,28.98,18.28,30.3,1.42
2021,9,4,180.0,3.79,96.63,2.73,182.69,42.75,0.33,31.59,14.94,33.36,1.84
2021,9,5,74.94,3.41,96.89,2.56,72.75,53.06,2.51,28.69,17.47,31.3,1.81
2021,9,6,39.5,4.98,97.15,3.71,37.19,48.25,0.0,26.05,13.03,28.35,1.91
2021,9,7,86.12,4.04,97.24,2.92,84.06,50.5,0.01,25.21,12.44,27.9,1.83
2021,9,8,156.88,2.8,97.09,2.18,157.25,56.94,0.95,25.01,14.86,26.62,1.39
2021,9,9,185.25,4.37,96.55,3.24,201.38,52.12,0.62,28.39,16.15,29.87,1.48
2021,9,10,34.0,4.77,96.7,4.02,76.12,59.81,0.14,27.35,17.37,29.92,1.6
2021,9,11,207.5,5.69,96.89,4.31,206.06,47.5,0.0,26.95,13.31,28.98,1.68
2021,9,12,206.5,3.96,96.89,2.52,218.81,47.56,0.01,25.46,11.23,28.3,1.73
2021,9,13,127.75,3.55,97.02,2.38,142.0,55.44,0.0,25.86,14.04,28.88,1.78
2021,9,14,180.5,4.51,97.09,3.14,183.69,54.19,0.0,26.68,14.83,28.79,1.63
2021,9,15,191.44,4.36,97.1,2.98,193.31,44.75,0.0,27.89,12.85,29.26,1.55
2021,9,16,194.25,5.2,97.11,3.66,195.12,46.12,0.0,28.5,13.22,29.93,1.63
2021,9,17,212.94,6.59,96.84,4.42,213.0,34.25,0.0,29.47,9.39,30.25,1.42
2021,9,18,230.06,4.83,96.66,3.52,230.31,20.81,0.0,30.75,4.63,30.98,1.41
2021,9,19,224.06,4.43,96.78,3.11,226.81,27.62,0.0,29.46,6.29,30.44,1.52
2021,9,20,87.06,4.12,96.97,3.04,103.12,58.44,4.41,25.89,15.94,28.02,0.97
2021,9,21,131.0,6.47,97.04,4.93,131.5,56.19,0.25,25.55,15.25,26.55,1.16
2021,9,22,65.69,3.85,97.02,2.69,67.0,68.69,0.19,24.28,17.37,25.67,1.22
2021,9,23,138.56,3.36,97.1,2.53,139.69,70.75,0.02,23.53,17.26,24.3,0.77
2021,9,24,219.56,5.48,97.1,3.22,221.5,46.19,0.0,27.07,13.2,27.43,1.12
2021,9,25,181.88,4.96,97.04,3.07,194.31,35.25,0.0,29.13,8.76,29.74,1.34
2021,9,26,158.88,3.01,97.18,2.26,161.94,62.69,0.0,26.99,16.62,27.95,1.16
2021,9,27,150.0,3.76,97.17,2.67,148.12,59.19,0.0,26.15,15.7,27.36,1.21
2021,9,28,115.5,3.55,97.16,2.33,115.19,55.12,0.29,25.99,15.08,28.48,1.3
2021,9,29,124.19,4.49,97.32,3.3,152.0,49.44,0.01,24.36,11.4,26.54,1.43
2021,9,30,240.75,5.98,97.47,4.12,254.88,51.0,0.04,22.65,11.16,24.46,1.32
2021,10,1,220.31,2.55,97.26,1.75,220.75,53.5,0.62,22.86,12.33,24.47,1.1
2021,10,2,198.44,3.31,96.99,2.24,200.62,60.81,3.86,22.57,14.27,23.65,0.85
2021,10,3,173.19,5.51,96.95,3.96,174.69,66.31,0.04,23.08,15.16,24.17,1.02
2021,10,4,187.38,5.94,96.97,4.05,187.69,56.56,0.01,25.14,13.09,25.55,1.09
2021,10,5,124.62,4.76,97.0,3.39,125.94,57.81,0.14,24.61,13.58,25.13,0.95
2021,10,6,37.38,6.55,97.07,5.16,36.94,64.75,0.29,22.74,14.9,24.34,0.98
2021,10,7,331.56,6.62,96.93,4.91,331.0,52.56,0.07,20.64,9.32,22.14,1.09
2021,10,8,241.75,6.52,96.87,4.49,241.25,51.62,0.01,18.97,7.13,20.26,1.12
2021,10,9,237.44,3.4,96.92,2.41,237.31,54.56,0.36,19.37,9.18,20.76,0.88
2021,10,10,217.38,5.56,97.08,3.96,216.62,61.75,0.59,18.53,10.41,19.94,0.91
2021,10,11,238.25,5.03,97.23,3.29,237.25,59.44,0.12,17.6,8.47,19.0,0.93
2021,10,12,291.62,4.66,96.9,3.0,292.5,57.12,0.02,18.5,8.69,19.47,1.12
2021,10,13,328.25,6.37,96.6,4.52,342.06,50.19,0.54,18.31,6.8,19.79,0.96
2021,10,14,345.75,9.41,96.94,7.01,345.56,58.31,1.41,15.63,6.19,16.4,0.8
2021,10,15,267.25,6.01,97.15,4.14,267.19,55.44,0.0,14.85,5.14,15.8,0.93
2021,10,16,260.88,5.6,97.03,3.9,261.81,46.69,0.0,17.48,4.36,17.57,0.88
2021,10,17,258.06,4.12,97.04,2.63,259.69,49.25,0.0,18.8,6.01,19.75,0.91
2021,10,18,74.25,3.46,97.41,2.24,72.88,63.38,0.11,17.3,9.33,19.01,0.87
2021,10,19,68.88,5.19,97.87,3.53,68.69,68.88,0.24,16.08,9.4,17.33,0.73
2021,10,20,97.5,4.03,97.86,2.77,99.06,75.25,0.29,16.47,11.45,17.81,0.87
2021,10,21,196.31,4.46,97.33,3.16,196.81,70.19,0.44,18.65,12.08,19.22,0.87
2021,10,22,189.38,3.71,96.9,2.56,189.44,63.81,0.03,20.43,11.99,20.7,0.82
2021,10,23,106.56,4.5,96.8,3.19,92.19,68.69,0.95,19.73,13.48,19.09,0.68
2021,10,24,318.31,6.71,96.79,4.8,318.44,69.62,2.8,18.94,12.44,19.72,0.66
2021,10,25,334.25,8.8,96.79,6.5,334.62,72.38,4.22,18.25,12.91,18.6,0.47
2021,10,26,345.62,7.76,97.04,5.4,345.81,72.06,0.21,17.83,12.19,18.37,0.74
2021,10,27,147.19,5.98,97.11,3.99,161.81,66.94,0.02,16.64,9.4,17.44,0.73
2021,10,28,266.75,3.12,96.99,1.98,252.5,69.19,1.72,16.23,9.71,17.17,0.77
2021,10,29,242.56,3.6,96.89,2.6,243.25,62.12,0.02,17.32,8.8,17.24,0.71
2021,10,30,185.31,3.2,96.99,2.24,185.81,55.25,0.0,17.65,7.8,16.88,0.52
2021,10,31,234.19,4.38,96.76,2.77,236.06,47.62,0.01,20.73,8.33,20.62,0.56
2021,11,1,276.5,5.6,96.48,3.3,276.94,54.0,0.02,22.3,11.9,22.62,0.66
2021,11,2,261.31,6.35,96.58,3.94,262.5,59.12,0.02,21.41,12.19,21.98,0.64
2021,11,3,221.69,10.07,96.27,6.72,221.81,46.94,0.0,21.29,8.1,21.09,0.74
2021,11,4,167.31,4.83,96.21,3.12,169.44,50.44,0.01,17.82,6.92,18.61,0.6
2021,11,5,159.94,4.56,96.49,3.1,173.56,68.5,0.06,16.87,10.35,17.83,0.48
2021,11,6,135.88,5.34,96.52,3.84,137.25,67.56,0.34,16.23,9.6,17.15,0.47
2021,11,7,252.38,7.7,96.58,5.16,252.56,40.31,0.0,13.98,-0.13,14.09,0.68
2021,11,8,271.94,3.8,96.42,2.48,272.75,54.44,0.01,13.45,3.24,13.51,0.66
2021,11,9,136.94,3.95,96.51,2.78,138.38,61.62,0.0,12.53,4.52,12.69,0.56
2021,11,10,244.19,5.77,96.91,4.09,244.56,56.25,0.0,12.42,3.47,12.1,0.58
2021,11,11,262.38,6.16,97.0,3.66,263.25,50.69,0.0,13.13,2.1,13.44,0.58
2021,11,12,246.38,7.05,96.89,4.45,246.88,38.75,0.0,13.45,-1.1,13.23,0.55
2021,11,13,218.75,5.62,96.86,3.55,219.5,41.38,0.0,13.45,-0.35,13.23,0.55
2021,11,14,281.56,5.04,96.69,3.3,282.0,47.56,0.0,13.95,2.26,13.76,0.62
2021,11,15,237.31,5.21,96.48,3.39,238.12,43.5,0.0,13.81,0.21,13.45,0.59
2021,11,16,251.0,7.02,96.31,4.52,251.38,56.69,1.05,13.08,4.0,13.14,0.48
2021,11,17,259.94,4.62,96.64,2.95,260.12,64.0,0.02,13.8,6.48,13.82,0.55
2021,11,18,172.44,2.81,97.37,1.93,171.75,62.38,0.04,13.6,6.19,13.62,0.52
2021,11,19,138.12,5.41,97.79,3.48,123.12,74.94,0.03,12.79,7.82,13.08,0.54
2021,11,20,133.81,4.08,97.58,2.62,133.88,72.88,0.0,12.62,7.5,13.08,0.57
2021,11,21,234.44,6.23,96.86,4.16,234.75,78.12,3.31,12.76,8.8,12.66,0.37
2021,11,22,257.31,7.56,96.47,4.77,257.69,74.38,0.01,12.73,7.68,12.63,0.41
2021,11,23,257.25,4.25,96.74,2.69,257.88,60.81,0.02,13.28,4.86,12.94,0.49
2021,11,24,234.12,4.49,96.77,3.24,234.0,59.31,0.01,13.61,5.53,12.88,0.49
2021,11,25,271.62,5.09,96.21,3.39,271.38,59.88,0.75,11.9,3.69,11.7,0.37
2021,11,26,250.94,8.72,96.25,6.08,251.5,67.06,0.22,10.81,4.13,10.65,0.4
2021,11,27,254.25,8.18,95.97,5.97,254.62,57.12,3.14,11.77,2.22,11.91,0.47
2021,11,28,253.56,8.77,95.92,6.34,254.44,63.94,2.14,9.8,2.86,9.94,0.33
2021,11,29,275.38,11.22,96.52,8.05,276.38,58.88,0.15,8.53,0.55,8.2,0.31
2021,11,30,289.06,4.38,97.58,2.84,290.62,70.25,0.27,9.37,3.61,9.26,0.34
2021,12,1,255.38,5.45,97.41,4.0,256.38,73.88,0.05,10.08,5.05,9.77,0.38
2021,12,2,237.5,9.91,96.27,7.0,237.81,72.62,0.01,8.62,3.37,8.52,0.41
2021,12,3,307.25,9.64,96.28,6.83,307.69,66.38,1.1,8.03,1.84,7.91,0.27
2021,12,4,287.56,8.03,97.18,5.27,288.19,62.44,0.07,8.49,0.51,8.35,0.41
2021,12,5,263.38,8.79,96.57,6.05,264.5,55.0,0.05,9.76,0.34,9.55,0.41
2021,12,6,302.25,11.02,96.5,7.9,303.12,66.0,1.02,7.89,1.64,7.57,0.31
2021,12,7,287.31,9.0,97.17,5.94,288.38,66.38,0.05,9.34,2.7,9.06,0.37
2021,12,8,248.88,10.45,96.68,7.77,249.62,49.38,0.02,10.49,-0.74,10.15,0.37
2021,12,9,285.75,8.75,96.64,5.86,286.12,62.81,0.24,8.54,1.15,8.26,0.33
2021,12,10,251.62,9.85,96.69,7.04,252.5,61.0,0.01,9.58,1.76,9.33,0.29
2021,12,11,304.94,9.79,96.57,6.55,305.06,68.19,1.78,8.61,2.53,8.3,0.29
2021,12,12,334.56,7.81,97.36,5.0,335.0,74.75,0.65,6.82,2.11,6.59,0.29
2021,12,13,286.81,5.67,97.82,3.76,287.0,74.19,0.12,6.48,1.51,5.9,0.44
2021,12,14,279.0,3.4,97.65,2.21,284.19,50.44,0.0,8.2,-2.67,7.19,0.45
2021,12,15,186.25,2.5,97.58,1.88,188.12,47.88,0.02,8.56,-2.12,6.55,0.46
2021,12,16,242.56,2.91,97.73,2.02,246.88,47.62,0.0,8.0,-3.02,6.3,0.41
2021,12,17,251.81,2.62,97.88,1.91,253.31,47.31,0.0,8.42,-2.45,6.37,0.39
2021,12,18,174.75,3.91,97.77,2.55,189.06,56.94,0.0,8.18,-0.74,6.92,0.35
2021,12,19,257.31,4.48,97.74,2.89,273.94,77.94,0.0,6.94,2.9,7.73,0.37
2021,12,20,225.12,5.3,97.32,3.3,207.44,58.25,0.0,9.5,0.76,8.43,0.38
2021,12,21,239.12,4.91,97.47,3.05,239.88,69.38,0.0,8.84,2.94,8.16,0.4
2021,12,22,270.31,5.7,97.24,3.34,271.5,55.88,0.0,12.74,3.44,11.98,0.32
2021,12,23,134.19,3.75,97.36,2.35,132.69,72.31,0.0,11.23,6.0,11.39,0.32
2021,12,24,225.44,6.02,97.29,3.95,225.88,76.75,0.01,10.23,5.83,9.71,0.37
2021,12,25,241.44,8.86,96.8,5.82,241.81,72.31,0.0,11.6,6.33,11.15,0.3
2021,12,26,250.38,8.23,96.57,5.02,250.44,64.75,0.01,12.81,5.35,12.3,0.27
2021,12,27,287.81,6.22,96.74,3.62,288.19,70.81,0.01,12.87,7.24,12.51,0.28
2021,12,28,300.5,7.65,96.96,4.82,300.75,64.25,0.0,13.15,5.3,12.76,0.35
2021,12,29,316.56,8.89,97.13,6.03,316.88,70.0,0.0,13.21,7.03,12.97,0.39
2021,12,30,329.0,9.4,97.27,6.1,329.56,64.31,0.0,13.26,5.96,12.9,0.41
2021,12,31,197.38,6.13,97.75,4.02,197.44,63.81,0.0,13.02,5.63,12.19,0.4
2022,1,1,226.5,3.38,97.97,2.26,224.56,61.88,0.0,12.38,4.3,11.44,0.41
2022,1,2,268.88,3.05,97.96,2.02,274.25,47.38,0.0,13.03,1.36,11.51,0.42
2022,1,3,271.19,3.7,97.74,2.51,272.62,41.31,0.0,13.55,-0.2,11.28,0.43
2022,1,4,252.19,8.18,97.14,5.56,252.62,35.56,0.0,12.87,-2.95,11.33,0.46
2022,1,5,259.62,8.3,96.41,5.66,260.12,44.12,0.0,12.05,-0.98,11.63,0.46
2022,1,6,337.81,5.16,96.38,3.3,337.69,72.06,3.54,7.94,2.83,8.31,0.3
2022,1,7,323.31,8.78,96.72,6.04,323.94,77.12,2.27,6.78,2.78,6.7,0.27
2022,1,8,319.44,12.57,97.02,9.01,320.12,72.75,1.39,8.16,3.24,7.76,0.22
2022,1,9,292.5,7.94,96.76,5.04,293.19,75.44,0.63,8.24,3.64,7.8,0.27
2022,1,10,307.62,8.66,96.06,5.59,307.81,79.56,5.34,9.09,5.55,8.66,0.17
2022,1,11,332.06,9.54,96.69,6.25,332.5,74.19,0.63,6.65,1.87,6.37,0.33
2022,1,12,331.0,7.62,97.29,4.94,331.06,78.5,1.91,6.35,2.53,6.2,0.24
2022,1,13,151.69,8.97,97.73,6.1,136.94,78.44,0.74,5.89,2.08,5.77,0.25
2022,1,14,83.56,7.75,98.07,5.57,83.75,74.5,0.42,6.83,1.99,6.89,0.38
2022,1,15,292.75,5.46,97.83,3.46,292.88,79.0,0.23,5.62,1.87,5.36,0.44
2022,1,16,253.44,4.57,97.94,3.23,252.69,73.38,0.01,5.93,0.68,6.14,0.43
2022,1,17,304.5,4.55,98.13,2.97,304.81,66.56,0.0,6.58,-0.31,5.5,0.4
2022,1,18,264.62,3.7,98.26,2.45,264.44,71.75,0.01,6.55,1.41,6.06,0.47
2022,1,19,232.31,4.42,98.15,2.68,234.31,67.62,0.0,5.84,-0.35,5.66,0.47
2022,1,20,258.88,4.52,97.63,2.67,260.5,56.62,0.0,6.82,-2.06,6.33,0.45
2022,1,21,225.69,2.77,97.44,1.87,228.69,52.69,0.0,6.51,-3.41,5.45,0.47
2022,1,22,320.75,5.71,97.75,3.76,320.75,77.19,0.22,6.06,1.91,5.95,0.46
2022,1,23,181.56,3.75,97.97,2.57,180.75,77.81,0.24,5.84,2.18,5.74,0.41
2022,1,24,227.06,2.35,97.87,1.7,226.62,60.69,0.01,6.12,-2.23,5.05,0.52
2022,1,25,172.12,3.85,98.1,2.68,170.88,71.94,0.04,5.29,0.12,4.73,0.34
2022,1,26,221.31,3.11,98.18,2.04,235.38,67.81,0.0,5.91,-0.42,5.57,0.53
2022,1,27,249.19,3.42,97.97,2.2,259.44,50.38,0.0,6.71,-4.28,5.88,0.52
2022,1,28,287.06,3.33,97.96,2.29,288.88,38.31,0.0,8.57,-5.99,5.97,0.54
2022,1,29,223.12,7.12,98.06,4.97,238.06,77.12,0.02,6.9,2.44,6.9,0.5
2022,1,30,281.19,5.3,97.88,3.47,282.62,60.81,0.02,8.4,-0.73,8.3,0.56
2022,1,31,298.31,6.59,97.12,4.12,299.25,44.88,0.01,10.38,-3.19,9.55,0.6
2022,2,1,331.44,11.79,96.64,8.64,331.88,69.5,0.56,8.47,2.71,8.45,0.42
2022,2,2,330.31,12.34,97.1,8.96,330.81,73.88,0.53,9.44,4.8,9.44,0.37
2022,2,3,249.88,7.06,97.56,4.27,250.5,62.12,0.05,11.46,2.94,11.74,0.63
2022,2,4,248.19,9.79,97.43,6.76,249.19,47.31,0.0,12.55,0.3,12.13,0.62
2022,2,5,216.94,5.25,97.32,2.99,217.5,41.25,0.0,13.83,0.12,13.7,0.62
2022,2,6,121.25,3.2,97.63,2.05,122.25,69.69,0.0,10.05,4.3,9.87,0.55
2022,2,7,326.06,5.86,97.59,3.63,325.81,71.19,0.0,10.15,3.92,10.42,0.67
2022,2,8,148.19,7.93,97.97,5.21,148.06,68.06,0.03,8.94,2.2,9.16,0.55
2022,2,9,73.81,4.05,98.36,2.65,74.38,63.88,0.0,6.69,-0.35,6.44,0.66
2022,2,10,229.38,3.77,98.03,2.72,229.69,55.38,0.0,7.92,-1.68,6.9,0.73
2022,2,11,217.25,3.55,97.52,2.54,217.25,51.94,0.0,8.77,-1.13,8.06,0.67
2022,2,12,164.38,4.38,97.51,3.07,149.06,58.94,0.0,8.91,0.85,8.65,0.62
2022,2,13,186.12,2.97,97.59,2.17,186.75,74.38,0.01,7.86,3.02,7.48,0.59
2022,2,14,183.56,2.66,97.19,2.06,184.38,70.38,0.02,9.82,3.77,9.8,0.52
2022,2,15,337.06,7.25,97.19,5.02,336.88,59.12,0.31,10.15,2.01,9.89,0.54
2022,2,16,317.56,7.32,97.47,4.68,317.38,67.31,0.08,8.74,1.65,8.95,0.65
2022,2,17,327.19,9.34,97.32,6.16,327.81,72.31,0.12,10.8,5.23,10.9,0.63
2022,2,18,238.88,5.51,97.29,3.38,252.62,62.12,0.0,12.44,3.93,12.95,0.84
2022,2,19,240.5,8.59,97.04,5.41,240.69,48.88,0.0,13.05,2.15,12.62,0.59
2022,2,20,329.06,7.41,97.39,4.95,328.56,59.12,0.09,13.3,4.79,13.69,0.81
2022,2,21,290.94,6.29,97.41,4.13,291.12,60.06,0.01,12.1,2.83,12.72,0.95
2022,2,22,331.19,11.32,97.22,8.05,331.56,65.56,0.23,9.85,2.84,10.12,0.66
2022,2,23,247.44,7.8,97.62,5.4,247.38,62.69,0.03,10.48,2.6,10.86,0.84
2022,2,24,246.5,6.66,97.47,4.89,232.88,58.0,0.0,11.14,1.55,11.0,0.84
2022,2,25,164.94,5.65,97.19,3.46,163.69,39.5,0.0,14.06,-0.59,14.63,0.97
2022,2,26,235.5,4.08,97.12,2.55,236.69,60.31,6.89,13.73,5.01,14.8,0.85
2022,2,27,136.81,3.51,97.33,2.45,150.62,74.56,4.99,10.07,5.41,11.13,0.64
2022,2,28,80.62,5.87,97.35,4.87,81.06,87.0,17.31,5.37,3.37,5.9,0.3
2022,3,1,262.88,7.65,97.54,5.26,248.0,72.25,0.32,7.04,1.82,7.51,0.67
2022,3,2,267.06,4.46,97.57,2.89,265.81,71.56,0.09,8.3,2.93,8.98,0.73
2022,3,3,263.75,6.23,96.91,4.25,265.75,51.06,0.0,9.79,-0.99,9.69,0.97
2022,3,4,274.56,2.78,96.37,2.01,276.69,58.12,0.9,11.29,1.85,11.3,0.85
2022,3,5,327.38,6.11,96.35,4.03,327.31,78.06,8.69,9.31,5.3,9.43,0.62
2022,3,6,266.69,3.55,96.62,2.41,267.69,65.75,0.1,9.41,2.39,9.55,0.89
2022,3,7,191.12,2.77,96.55,1.88,194.31,63.62,0.3,10.57,3.35,11.32,0.78
2022,3,8,100.44,2.76,96.86,2.15,97.94,72.0,1.6,9.83,4.61,10.66,0.83
2022,3,9,200.81,3.47,97.37,2.24,199.75,67.94,0.83,8.89,2.73,10.01,0.88
2022,3,10,222.94,4.34,97.6,2.87,226.06,66.62,0.01,10.07,3.12,11.05,1.04
2022,3,11,235.44,6.67,97.21,4.38,236.56,56.31,0.01,13.36,3.81,13.89,0.9
2022,3,12,219.38,7.58,96.99,4.77,219.81,50.06,0.53,12.37,1.87,11.97,0.6
2022,3,13,179.88,3.2,97.08,2.34,182.19,54.62,0.08,13.64,3.7,13.7,0.93
2022,3,14,112.94,5.88,97.63,4.51,113.94,71.56,0.13,13.68,7.21,14.83,1.16
2022,3,15,111.69,8.06,97.95,6.2,112.62,74.62,0.37,13.22,7.95,14.29,0.98
2022,3,16,121.94,7.39,97.2,5.47,123.19,65.25,0.06,13.09,4.9,13.86,0.97
2022,3,17,111.12,6.45,96.42,4.43,113.06,64.94,0.1,12.88,4.51,13.44,0.65
